T22_mock vs T22_WNV	T22_mock vs T26_mock	T22_mock vs T26_WNV	T22_mock vs T30_mock	T22_mock vs T30_WNV	T22_WNV vs T26_mock	T22_WNV vs T26_WNV	T22_WNV vs T30_mock	T22_WNV vs T30_WNV	T26_mock vs T26_WNV	T26_mock vs T30_mock	T26_mock vs T30_WNV	T26_WNV vs T30_mock	T26_WNV vs T30_WNV	T30_mock vs T30_WNV
gene13294	NA	0.477199701983944	0.983543425268397	0.683311042417702	0.945582432267725	0.74940727595796	0.899424122664127	0.495802821889367	NA	1	0.050569148936712	NA	0.668780475489198	0.953736708956376	1
gene13299	NA	0.649283106868671	NA	NA	NA	0.768360043717003	NA	NA	NA	1	0.0418654539820423	NA	NA	NA	1
gene13307	0.883406196046787	0.950739305377442	0.761253338195111	0.362313719800849	0.994313328617008	0.854036607028705	0.612586288131038	0.741579672380363	0.859853785125057	1	0.276312169952102	0.929093558187113	0.0655729192079458	0.743410812043902	1
gene1337	0.734489760631642	0.958171600269243	0.712009916088583	0.0539562330869388	0.716256889389166	0.864672813595913	0.982064346647746	0.434878330798999	NA	1	0.0904568671893285	NA	0.365277266610005	0.989150810453951	1
gene13381	NA	0.761718078255267	0.516645072970652	0.061450998090521	0.0178640044356758	0.970338293625772	0.830250118282361	0.299612019630186	NA	1	0.355601726749603	NA	0.593411728817	0.450402070182626	1
gene13409	NA	0.41564169404843	NA	0.0317461641737331	NA	0.969433475101242	NA	NA	NA	1	0.695903898584309	NA	NA	NA	1
gene1341	NA	0.836597569013989	NA	0.986056356823857	NA	0.0816595926218157	NA	NA	NA	1	0.828745989976391	NA	NA	NA	1
gene13434	NA	0.563921165914981	0.957288376950981	0.569472937564351	0.659785386039035	0.0923256940318492	0.488725331436575	0.947738919737586	NA	1	0.0619454868826256	NA	0.448728366145391	0.641392397266118	1
gene13435	NA	0.852493435971872	0.290592783517963	1	0.994313328617008	0.550318548875964	0.0997826678598157	NA	NA	1	0.836965136301442	NA	0.159148511119747	0.299390536904814	1
gene13444	0.755108901593343	0.889924037968547	0.541963851069497	0.480122429625046	0.936616063651673	0.938649686544445	0.899424122664127	0.189857697716423	0.838932875677676	1	0.257677415663906	0.950725836599201	0.0265114964591857	0.660164085689381	1
gene13480	NA	0.892799504884646	0.30327811923229	0.324233901408359	0.0922913092933699	0.759286758861434	0.899424122664127	0.989964601310894	NA	1	0.582963857937628	NA	0.870185256756743	0.897909099103684	1
gene13523	0.679255808866054	0.459723829051153	0.509728479051745	0.0114460835254742	0.394692627514809	0.884840250232293	0.892767137779117	0.00127146187872403	0.13946516801783	1	3.39531736659268e-05	0.00974258204770817	0.000188963859697299	0.078984845542584	1
gene13549	0.764140668132646	0.326496910667527	0.773467788721333	0.00133995548969504	0.0205978527452322	0.683028537037524	0.990360328220369	0.0367178647902577	0.221961244279642	1	0.323851376711255	0.547841498567326	0.0277498754228094	0.275656423794357	1
gene13555	0.486656333565979	0.896888279317423	0.942526587547372	0.11604285760396	0.681160150695867	0.376501831632934	0.690027263525916	0.849950601438478	NA	1	0.0449906608022442	NA	0.211570680842555	0.834240299740352	1
gene13561	NA	0.378890890502336	0.409224574802839	0.488653125280714	NA	0.017483591762356	NA	NA	NA	0.265906627024624	0.0172427998392092	NA	NA	NA	1
gene13571	0.513530345821552	0.946940913713353	0.832533971120552	0.238248651415741	0.264828157121461	0.483613924756719	0.842233121007456	0.94377789134013	0.861799210235344	1	0.164072831473525	0.0979414247696931	0.525921816584398	0.622574585996999	1
gene13601	0.708263079254998	0.301680223426465	0.468585404052507	0.0347188402021592	0.421338074906035	0.733701695213622	0.881918625058608	0.419077097409907	0.855534059637652	1	0.857534201138057	0.825840693730311	0.596936988876735	0.989150810453951	1
gene13610	0.515267544362327	0.633443922491612	0.510309504576738	0.755155547758763	0.718454131198231	0.134047858050911	0.0945901941054487	0.879124905414522	0.856446229102182	1	0.164072831473525	0.089970400752659	0.0871075586645528	0.181540602702506	1
gene13626	NA	0.0904502740615112	0.0641720988363498	0.360626149633	0.635735610354017	0.249879336495834	0.300155254064794	NA	NA	1	0.296317974615406	NA	0.315350463993097	0.279586930558159	1
gene13667	0.7875507249776	0.498918292739597	0.112333797086038	0.905164504468429	0.738604097872152	0.240949285248953	0.0394736863094665	0.949221368879347	NA	1	0.222564112396258	NA	0.0138167237125314	0.329991325305141	1
gene1367	0.686803140271916	0.178759170845848	0.18062655255675	0.00317888902491684	0.00221053908634479	0.526128738166643	0.622161491045483	0.132437439004195	0.144993217161841	1	0.786129951055345	0.621844807447129	0.623517526894732	0.650585120643639	1
gene1368	0.0141776311317303	0.792974377495636	0.794968676774622	9.42105861849479e-06	0.0523033610416012	0.168109094300151	0.155465842824101	0.577239690032443	0.81939934222597	1	0.000476534066922748	0.162649163662151	0.000332186963484036	0.315788211718443	1
gene13726	0.0909503553883128	0.724954773970887	0.937353637238264	0.915166114750136	0.895827137554843	0.544913630426669	0.253835034840803	0.163631821358333	NA	1	0.821327902041626	0.825840693730311	0.98986910280428	0.989150810453951	1
gene13730	0.678347113099944	0.19589690931321	0.460483800044154	0.06401837318498	0.715693579336666	0.607458134196555	0.891213303198075	0.00747827666070856	0.294552843562516	1	3.7570689780953e-06	0.00403093261858854	0.000198146574217291	0.13112287364472	1
gene13749	0.404513011380594	0.7731281889355	0.871863527237483	0.0514931235637459	0.153907866905299	0.841647812426134	0.704977370410853	0.796381227029733	0.856446229102182	1	0.338859490766354	0.43671296265048	0.163543152392236	0.460336350681005	1
gene1385	0.179164137287345	0.47209160828596	0.888748419819114	0.826386637837508	0.960881957761174	0.00897747787648366	0.130632422964188	0.419077097409907	NA	1	0.117278775228271	0.386951902158059	0.564064285361516	0.957774797653118	1
gene1388	NA	0.230755744968348	0.248335628510569	0.061450998090521	0.204567206636346	0.786309662858002	0.843742892620123	NA	NA	1	0.987034054299068	NA	0.923909722369675	0.964231417897044	1
gene13935	0.80444352189185	0.973233059215571	0.644012016075305	0.153714951009975	0.925087408148857	0.810038175873905	0.922051502358271	0.0545100774749155	0.681429768906041	1	0.222564112396258	0.960328137465175	0.0072384684075289	0.548984503397587	1
gene1394	0.546141904982756	0.833813058365987	0.561362133506221	0.0566667843318786	0.60082872555317	0.353360886234153	0.99717730875732	0.661868081501564	0.950157159250334	1	0.00719307433989661	0.178710705013118	0.521779077833184	0.977626768116123	1
gene13991	0.948984229836484	0.612680028370326	0.554648613466611	0.0918764023039989	0.602063412439167	0.766519495351757	0.726597441393948	0.079617005475277	NA	1	0.00189831018698988	0.0554110360039013	0.00304858834618828	0.181540602702506	1
gene14047	0.012994196293148	0.812445866793198	0.510309504576738	0.00317888902491684	0.0719151370425249	0.119023506663442	0.336859705672557	0.988355875026479	0.721278169049216	1	0.0449906608022442	0.203375089327768	0.203132038603785	0.672872567478616	1
gene14075	0.012994196293148	0.0434052239000705	0.1027606124099	0.00317888902491684	0.0405538888246813	0.990987619778991	0.881918625058608	0.998149463324258	0.84277560753598	1	0.997569639520721	0.869483391499246	0.777070122972612	0.98949272958681	1
gene14123	0.128807753509471	0.613791059231464	0.712768179754978	0.078198307524857	0.0813409782605773	0.723328194188528	0.59954736197011	0.991621528528397	0.984642304482609	1	0.63917912779204	0.489319679763843	0.427576110248111	0.531392507811517	1
gene14126	0.68904983236627	0.230755744968348	0.142504055100405	0.113015405877965	0.0619116035951201	0.635640918356551	0.549751675633074	0.636520628357972	NA	1	0.977797670884345	0.911483609222311	0.89947050372925	0.977335556040585	1
gene14136	0.238334490270079	0.411050131086788	0.591512054425949	0.499460688414106	0.888735351490083	0.968344931725176	0.855220083430453	0.0099494200717993	NA	1	0.012800052634629	0.0897553523981094	0.0510450034400624	0.445765607727015	1
gene14143	0.668475561062486	0.921718205570664	0.937353637238264	0.0654666553035654	0.417397787207816	0.605312151494288	0.842233121007456	0.557676640827725	0.878798867749784	1	0.0285528514754126	0.173988635672623	0.140537159405438	0.641392397266118	1
gene14165	0.789880588759779	0.645730414918701	0.09663326432473	0.757192818046684	0.8081992000095	0.920712529709811	0.277056679001787	0.996272617947572	NA	1	0.901914115359506	0.858243747701979	0.137184668782497	0.26772665304784	1
gene14180	0.957113043174211	0.874555521352123	0.807380697238687	0.00776460269168794	0.360941452362502	0.837662208355647	0.782352720310817	0.00948914923585128	0.30533140394303	1	0.0540039720668418	0.538800219207319	0.0886209166254626	0.762402467473651	1
gene14204	0.185204156424431	0.404606625069924	0.0863646071720247	0.0496734346793421	0.0523033610416012	0.932817383073313	0.881918625058608	0.954174221280192	0.848105243647703	1	0.785101688230813	0.627627271719876	0.921293576203526	0.989169047011933	1
gene14224	NA	0.171760849880633	0.510309504576738	0.0612459107964334	0.378943602617407	0.935494462989459	0.818810345249873	NA	NA	1	0.920690849041067	NA	0.669212222936746	0.998328335807006	1
gene14253	NA	0.409257755600587	0.832024346788648	0.22045374125704	NA	0.935193421362631	0.152714315205053	NA	NA	1	0.998096976968886	NA	0.0525534957238518	NA	1
gene1430	NA	0.836597569013989	0.219735216978878	0.932523187270935	NA	0.962763804681689	0.607096763275732	NA	NA	1	0.661909441207695	NA	0.0307574653985595	NA	1
gene1431	NA	0.747718197618516	0.997087100218677	0.898142061424049	0.904795237331265	0.0923256940318492	0.341770820073769	0.128159726922341	NA	1	0.860339555751844	NA	0.870185256756743	0.931569870384947	1
gene14359	0.708263079254998	0.838585424562884	0.358757978642232	0.956863205547902	0.96669272331761	0.48630656728247	0.0945901941054487	0.651894367311829	NA	1	0.884498074214109	0.70057007986158	0.272242561967399	0.279586930558159	1
gene1436	0.950944299740864	0.797068310123445	0.741176741917658	0.0115731908214584	0.459843450335451	0.733850106792855	0.667090899808471	0.0666620921368239	0.653405675942416	1	0.000571746667575247	0.0845037669988847	0.00032118329136846	0.202368571221242	1
gene14365	0.946142394703134	0.326323217401045	0.951586317889372	0.061450998090521	0.681248498074291	0.472352482979179	0.988001445032189	0.0543964166598198	0.57241035484483	1	3.85346720196469e-05	0.0153494579068085	0.0328394791992897	0.640933435251795	1
gene14385	0.832478919689791	1	0.764638197272664	0.0114460835254742	0.383462792133348	0.876362021448328	0.954702093500914	0.128952027349112	0.720196436494956	1	0.0149584636167236	0.300956163983553	0.137184668782497	0.829520992558968	1
gene14386	NA	0.193034481387294	0.0197163764997572	0.617483516580086	0.33995191878204	0.480568942006313	0.132001339139734	0.989683501284946	NA	1	0.374733179566013	NA	0.0454494170106996	0.372632924565795	1
gene14428	NA	0.989595952422931	0.95042904721024	0.733575801580248	0.0669349400171121	0.179538441658286	0.260161565870135	0.422430841420302	NA	1	0.729505712953967	NA	0.791243123683034	0.181540602702506	1
gene14473	NA	0.610454624373231	0.878952759560259	0.782201291944194	NA	0.0348558374862775	0.498613810749381	NA	NA	1	0.191668893279652	NA	0.949832946678523	NA	1
gene14476	NA	0.418869148352622	0.816465434986609	0.661138841173242	0.972544362256464	0.681057458329154	0.951772625062055	0.504579351286315	NA	1	0.0418654539820423	NA	0.287236238583466	0.763332561930591	1
gene1453	0.0859985022882052	0.136080292827649	0.107367222995136	0.0066791147932455	0.00044164334192916	0.975412696888766	0.985319748611981	0.900215353290718	0.566473339758941	1	0.929041478312924	0.534082815454265	0.86393089038339	0.634267887223228	1
gene1455	0.908272366107504	0.781700676024682	0.945114318215913	0.18832723544816	0.834522576397135	0.930795500812611	0.970867766373343	0.11813918990589	NA	1	0.0237754134262363	NA	0.110562961722149	0.773192713617858	1
gene1458	0.235652743763245	0.797671388201055	0.613532578702757	0.18832723544816	0.681160150695867	0.0918323366423461	0.0396795856074517	0.988355875026479	NA	1	0.0285528514754126	NA	0.00687373281237514	0.265296906172767	1
gene146	NA	0.792932579385699	0.0947804475578735	0.321703658147541	NA	0.939382274595198	0.465399980467775	NA	NA	1	0.762901481691392	NA	0.462388715505898	0.486473116134514	1
gene14602	NA	0.324300377515807	NA	0.898142061424049	NA	0.0728519559014636	NA	NA	NA	1	0.305668049566319	NA	NA	NA	1
gene14615	0.853636117696033	0.812445866793198	0.978895443809307	0.0572832418618023	0.417397787207816	0.978036492451102	0.876471977925398	0.276366123892111	NA	1	0.290995689874225	0.752908123251209	0.0501217635202286	0.508310445259397	1
gene14627	NA	0.643437120901852	0.886764868238491	0.53063658364486	0.819752330719495	0.665454521245148	0.901520344288293	0.64437605487237	NA	1	0.0779541680391862	NA	0.29290025884026	0.672872567478616	1
gene14628	0.851854230136848	1	0.786948309618569	0.0792543991365001	0.75924568570205	0.886142269822027	0.621052987514197	0.370489538091806	0.9405630589431	1	0.0858493173194094	0.703922307506593	0.0085756988086154	0.486473116134514	1
gene14678	NA	0.950739305377442	0.541346838514779	0.737734919907534	NA	0.79427777372291	0.307711955100008	NA	NA	1	0.626131402076927	NA	0.0971939420850566	NA	1
gene1477	0.874329653495799	0.90793844076521	0.73430996056497	0.0317461641737331	0.609807413184876	0.786309662858002	0.912836530418078	0.186460712579562	0.81570810158253	1	0.0104433903732058	0.313734644645753	0.272242561967399	0.984565676392385	1
gene1490	0.474853716541251	0.443634653057386	0.704324945933387	0.897689109056654	0.832213636208376	0.0516987644897931	0.175468910529452	0.692963607148722	NA	1	0.162317153420511	NA	0.381202522608495	0.478426137673382	1
gene1492	NA	0.797068310123445	0.510309504576738	0.35118707838352	0.449387213306852	0.280035452295804	0.988098950397133	NA	NA	1	0.0974505877666059	NA	0.973508073934917	0.998328335807006	1
gene1499	NA	0.153716336645225	0.637194907324186	0.872199026717577	NA	0.100657423437236	0.702446728068536	NA	NA	1	0.0904568671893285	NA	0.745369784128402	0.998603119030457	1
gene1516	0.872993945240836	0.610454624373231	0.919597146530915	0.986056356823857	0.715693579336666	0.838383528542702	0.81056639831721	0.890061101410308	0.508063292243883	1	0.477904960007662	0.0819849480971979	0.908174806231588	0.887844896285423	1
gene1549	NA	0.833813058365987	0.473649693887903	0.0139084478352753	0.25315606048635	0.85778586841082	0.112053784838038	0.433624083689679	NA	1	0.0992380998878451	NA	0.000801266901327428	0.078984845542584	1
gene1557	0.989331611767755	0.83263458927209	0.920373814369382	0.275856192256117	0.832213636208376	0.876362021448328	0.947609480952301	0.36463991958242	0.811359362323359	1	0.0779541680391862	0.42571704904942	0.159603390469788	0.728993661742816	1
gene1566	NA	0.830176731917826	0.786948309618569	0.0828054315410462	NA	0.788146266679564	0.817092105657634	NA	NA	1	0.354623388504009	NA	0.339421447585796	NA	1
gene1603	0.917596966795257	0.0434145539585954	0.00146533487394279	0.00445737265126919	0.0213150275929142	0.0155922113556535	0.00130447947275501	0.00458144490345686	0.0307163729449744	1	0.997577143436891	0.925358108972789	0.59123490915184	0.610451335689948	1
gene162	NA	0.454881390136825	0.0635737157689044	0.293538231824044	NA	0.926558524826227	0.789301191525541	NA	NA	1	0.996867257119239	NA	0.406779073734474	NA	1
gene1628	NA	0.095369730987421	0.223984480091879	0.139158867002875	NA	0.725637509780131	NA	NA	NA	1	0.641984116143329	NA	NA	NA	1
gene167	NA	0.975942813705723	0.38907349949007	0.729892124197512	NA	0.815336326502087	0.175468910529452	NA	NA	1	0.695775976566525	NA	0.0620286141077534	NA	1
gene1678	0.738324695285838	0.91434363369719	0.900607307263223	0.326773209651369	0.834522576397135	0.920387539178291	0.920002840939234	0.0941554047711314	0.487375986986121	1	0.183202973576287	0.577650001690719	0.165745134894228	0.695154213038368	1
gene1685	NA	0.0904502740615112	0.18062655255675	0.542002060390461	0.0986691901608512	0.0348558374862775	0.127555005677251	NA	NA	1	0.17530943886364	NA	0.372913719980205	0.91877981119057	1
gene1695	0.721995289236075	0.916943803733734	0.932074915267272	1.19904902873948e-09	0.294457446459664	0.647397556590113	0.666432806811148	2.1668013141473e-05	0.746724524320453	1	4.38213740676489e-11	0.0866860776629646	6.46791718998209e-11	0.272274834948644	0.0043775031058077
gene1711	NA	0.625073938669364	0.795459357130428	0.0210919030421701	0.22236943499261	0.841701643881008	0.659310215789509	0.832826894188438	NA	1	0.389391535136659	NA	0.150564252809838	0.640933435251795	1
gene173	0.0166024979204182	0.230755744968348	0.449076977499579	3.68694605470687e-06	0.0719151370425249	0.776561692548516	0.510715980882528	0.239935482168908	NA	1	0.0212931420998767	0.942051256874235	0.00304858834618828	0.762402467473651	1
gene1752	0.21955884762868	0.706912110254564	0.912497590991636	0.908966995394736	0.977953834139413	0.0516987644897931	0.475138596686086	0.352562526709951	NA	1	0.446757038273941	NA	0.98986910280428	0.904495155261967	1
gene1782	0.848167537467203	0.845869331633995	0.823205704893025	0.0929806374809912	0.485620651777255	0.997033032128693	0.659310215789509	0.405809240982895	0.778331755750267	1	0.336546799796707	0.760371477198025	0.0166440984083304	0.298847650249149	1
gene1784	0.979356295927196	0.950458203273543	0.96995979842093	0.0657770665261743	0.605076218198986	0.935193421362631	0.958360826476787	0.132437439004195	0.675057643374203	1	0.038490703992055	0.375835227634105	0.0626002580416289	0.624764480049875	1
gene1809	NA	0.718371523997942	0.930449716983156	0.0376482901726575	0.118109694109092	0.955329316827203	0.793044414484597	0.554089666352714	NA	1	0.347376896021467	NA	0.110562961722149	0.356982241619888	1
gene1814	NA	0.886693447510147	0.855583170070766	0.761741493965483	0.990686695794621	0.0840455130834378	0.0733237966979481	0.019284238815257	NA	1	0.933317510945807	NA	0.938626939127769	0.854376312322695	1
gene1927	NA	0.41564169404843	0.77008708194976	0.432875437096569	0.459843450335451	0.48630656728247	0.841643275781105	NA	NA	1	0.015155167003295	NA	0.140537159405438	0.279586930558159	1
gene1957	0.978732233157568	0.958171600269243	0.773467788721333	0.0592981775324235	0.864688831068274	0.990987619778991	0.782778353623526	0.0748366429243185	0.811359362323359	1	0.0368601657837209	0.765849496208821	0.290543659100459	0.95004275422727	1
gene1969	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.043531936210168	NA	NA	NA	1
gene1982	0.992662326640644	0.736599692490269	0.824583715442266	0.0911374467720087	0.38959840649531	0.795902231488596	0.881918625058608	0.133303561167686	0.450897085073195	1	0.00622209937927211	0.0443677521424098	0.0155064410951377	0.261639803046594	1
gene2028	0.515267544362327	0.900995078883553	0.431030106581849	0.939952571770909	0.968203719544437	0.418201816785693	0.058754064227843	0.677870572844342	0.468668843596936	1	0.803529525077976	0.925358108972789	0.167096626988626	0.508112753448961	1
gene2092	NA	0.0555922492221559	0.177233707344404	0.00153615484018974	0.00044164334192916	0.890572400754145	0.951054076129208	0.706524724500871	NA	1	0.879283479021418	NA	0.471495285816377	0.460336350681005	1
gene2222	0.339723430485246	0.451704612924971	0.901199307778416	0.409665925197089	0.966448184000758	0.982517535792108	0.258565626042129	0.0138990088447323	0.294552843562516	1	0.0123541141315656	0.205645390881372	0.593411728817	0.958339173918118	1
gene2223	0.950944299740864	0.626763805050176	0.767968020197998	0.00082267612705433	0.168894823920368	0.782055793813675	0.700931078730314	0.00152081312853231	0.18681958132056	1	2.34116948455653e-06	0.00403093261858854	0.0163525468884768	0.615793066695622	1
gene2260	0.654662545776384	0.511526030985967	0.832533971120552	0.107791742239155	0.706407773950666	0.935193421362631	0.911303999335476	0.0108648744431183	0.27869062973744	1	0.00102067359862089	0.0586021726763662	0.0225194454291938	0.508310445259397	1
gene2318	0.980330895176154	0.812445866793198	0.832024346788648	0.263732658018556	0.680742492172463	0.874669280863299	0.899424122664127	0.319550035852989	NA	1	0.0633541825485272	0.22161523008711	0.085723503004114	0.496126569295798	1
gene2319	0.911388878968347	0.851124977571118	0.541963851069497	0.545506609371891	0.408921855863102	0.978036492451102	0.782778353623526	0.422430841420302	0.294552843562516	1	0.248189017359732	0.094552753986764	0.0447357966255229	0.078984845542584	1
gene2336	0.665469787771298	0.395217360915244	0.945114318215913	0.82099313418959	0.963389604077142	0.843506842369234	0.822838733000816	0.36463991958242	0.725297448781973	1	0.0619454868826256	0.260574753207412	0.644445195569394	0.995352497323765	1
gene2337	0.742334637449896	0.239652086318628	0.495883369702195	0.154567444803744	0.218917069393818	0.0516987644897931	0.203462479190504	0.0363592629524402	0.0970993250695496	1	0.931159200886182	0.911483609222311	0.863002929207651	0.934696095582908	1
gene2351	0.962732541496012	0.657494307468079	0.447233826754633	0.847207495357808	0.972544362256464	0.786309662858002	0.564433683873054	0.812503453436957	NA	1	0.290995689874225	0.583595586445217	0.0968380196735545	0.511722650338781	1
gene2372	NA	0.953293600528266	NA	NA	NA	0.607458134196555	NA	NA	NA	1	0.0162340348033273	NA	NA	NA	1
gene2373	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.065516392886473	NA	NA	NA	1
gene2374	NA	0.830176731917826	0.755321111260586	0.248500768292409	0.677275969957075	0.432626298744312	0.982064346647746	0.84896186943099	NA	1	0.0596290161453064	NA	0.699351883478641	0.998328335807006	1
gene2379	0.425925153087219	0.477199701983944	0.957288376950981	0.226442653033829	0.960881957761174	0.993388342590051	0.607096763275732	0.00747827666070856	0.330938476868562	1	0.0032426505507769	0.213071236728296	0.165680997422044	0.933181341448784	1
gene2382	NA	0.90506899213928	0.520581862976648	0.50828031486594	NA	0.988449305184388	0.40271501644951	NA	NA	1	0.743244386573474	NA	0.0668797862579436	0.230778182524217	1
gene2385	0.851854230136848	0.852493435971872	0.927280147967674	0.0066791147932455	0.217129760739506	0.99849738465538	0.952848154130366	0.081574025757954	0.539533120087313	1	0.050569148936712	0.392500773405135	0.0228360163311274	0.476101543563646	1
gene2386	0.382442850336174	0.230755744968348	0.47205246886086	0.0149614739858121	0.153056803740391	0.87862774305577	0.988098950397133	0.640495871786954	0.857397290986147	1	0.836965136301442	0.972726409637555	0.436084868315477	0.869860268809305	1
gene2390	0.54587655393098	0.338299010678152	0.361314011226778	0.511490893885417	0.960846822323955	0.874669280863299	0.892767137779117	0.0804097574394072	0.480220514754613	1	0.00585226280681312	0.089970400752659	0.00843453440583602	0.279586930558159	1
gene2398	0.83233585791412	0.44478089217744	0.381985399632806	0.317738302840324	0.903286549950221	0.766519495351757	0.659310215789509	0.140837657840666	NA	1	0.00670117535051118	NA	0.005532770366268	0.26772665304784	1
gene2401	NA	0.720000754945118	0.695392995917351	0.821840203362606	0.98101032053464	0.441241750749739	0.493506904015475	0.0123403088523147	NA	1	0.32907584910428	NA	0.279964977721712	0.648282416790481	1
gene2405	NA	0.689416263951747	0.947409205308635	0.53063658364486	0.883788461094265	0.87862774305577	0.951054076129208	0.370489538091806	NA	1	0.093102850399835	NA	0.376706987042172	0.834240299740352	1
gene2468	0.915739893588511	0.460007673554629	0.582301453028114	0.800336703241448	0.941633139166253	0.714500069424638	0.81056639831721	0.702854810687742	0.950157159250334	1	0.0988582796224282	0.417730048101855	0.172437917345659	0.696078591061213	1
gene2485	NA	0.981368581725122	0.917117804296564	0.0957570476094689	0.595740567280143	0.526773480075393	0.727664909600824	0.830085110812892	NA	1	0.0848704351576926	NA	0.213609554452157	0.789209122523477	1
gene2511	NA	0.26609406074952	0.786948309618569	0.945315070975326	0.887243339651567	0.132023266038323	0.683954616263655	NA	NA	1	0.0657390300148803	NA	0.588818934655957	0.927268505532433	1
gene2512	NA	0.366583235268509	NA	NA	NA	0.124940356562178	NA	NA	NA	1	0.0230825669317924	NA	NA	NA	1
gene2513	NA	0.41564169404843	0.2558915282829	0.0772102770729889	NA	0.655057656969873	0.418299042463083	NA	NA	1	0.850056827121791	NA	0.969436230879974	0.848256453378602	1
gene2518	0.891660924972198	0.610454624373231	0.0321818173901718	0.870845338656791	0.864726651804139	0.429464642137327	0.014446592014725	0.741720714944476	NA	1	0.746838704232873	NA	0.0194016338906848	0.0879216333239331	1
gene2523	0.0584232871846125	0.616639792425292	0.580596834938593	0.345338107094932	0.38959840649531	0.548526039196731	0.556451113507374	0.615824780988281	0.596947072936729	1	0.93749022224672	0.925358108972789	0.92017736084459	0.952360158426812	1
gene2524	0.0185265044587984	0.731161682616456	0.100019043526729	0.0792543991365001	0.0813409782605773	0.249879336495834	0.906657035699969	0.78124109338841	0.788033602107947	1	0.495597616367151	0.330339326540304	0.870185256756743	0.962643366518932	1
gene2533	0.933138972089936	0.417090670029196	0.0474733250940868	0.897252608452329	0.659785386039035	0.631721890451753	0.107804698991791	0.991827907441945	0.811359362323359	1	0.515097877603718	0.765849496208821	0.0296803377755298	0.26794197656208	1
gene254	NA	0.338299010678152	0.931155596665209	0.568123178613172	NA	0.205431124933653	0.99717730875732	NA	NA	1	0.0157581461602415	NA	0.691916542692931	0.998328335807006	1
gene2546	NA	0.812445866793198	0.957288376950981	0.903460917264259	0.993816458587144	0.0699069717185072	0.183875043270169	0.278998317432971	NA	1	0.577927368765409	NA	0.806056007401453	0.984565676392385	1
gene255	NA	1	0.134533496751741	0.869657700803387	0.852433382414949	0.876362021448328	0.0461625671659937	0.664874611334692	NA	1	0.869983868218618	NA	0.106815616562865	0.26772665304784	1
gene2550	0.0376800429358363	0.858383675706009	0.453057990153205	0.000884826223185074	0.0523033610416012	0.195213432243295	0.66668208865475	0.829145534132849	0.931981232174745	1	0.00815794521933528	0.0967632777691538	0.169705280319509	0.714284820727294	1
gene258	NA	0.511526030985967	0.871863527237483	0.973221682102381	0.817624580720837	0.0923256940318492	0.369541751495672	0.453665580095393	NA	1	0.472496677950526	NA	0.868847437225208	0.648282416790481	1
gene2628	0.543505124536292	0.985441199203683	0.635629412089649	0.15624453487948	0.32490971530482	0.621333689537744	0.183875043270169	0.845723803698994	0.878798867749784	1	0.15177399063026	0.196420283141507	0.0105998041743875	0.0979727456700126	1
gene2638	0.012994196293148	0.944393125842151	0.728602024377004	0.0818814518808439	0.171126065102319	0.0516987644897931	0.175548007021489	0.684390620167883	0.566473339758941	1	0.168249513928094	0.196420283141507	0.422725580674904	0.659050228960487	1
gene2674	NA	0.597132027002522	0.712768179754978	0.440984314308669	0.910017131788127	0.766519495351757	0.850942919832848	0.370489538091806	NA	1	0.0368601657837209	NA	0.0822416953907754	0.576753964381609	1
gene2677	0.962061061568754	0.263763686947079	0.657311143993193	0.0115731908214584	0.417397787207816	0.345397341190004	0.80224002918789	0.0170276063076752	0.404698656122265	1	1.40154147868138e-06	0.00323216709716658	0.000198146574217291	0.13112287364472	1
gene2756	0.0012417787931169	0.633865797602139	0.773467788721333	0.0152851390773563	0.438998402081485	0.0840455130834378	0.0394736863094665	0.557676640827725	NA	1	0.347440340979548	0.949931252072433	0.159240957296556	0.854376312322695	1
gene2767	0.47350757896813	0.300969807135247	0.734924330765739	0.56172030017062	0.952625671451633	0.0155922113556535	0.175468910529452	0.0606896025570094	0.384378099090689	1	0.69805615264273	0.162649163662151	0.945636610945897	0.800156517822664	1
gene2768	0.70115426663072	0.975942813705723	0.900668207287618	0.293825517751355	0.889980451900295	0.802662108406554	0.592986597755423	0.0630493573263525	0.508063292243883	1	0.273986839191138	0.851228007712087	0.478263577968025	0.998603119030457	1
gene2792	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.0368601657837209	NA	NA	NA	1
gene2828	0.547022130662348	0.642815975501416	0.911152665405351	0.113015405877965	0.72484837587409	0.98738666393978	0.805191109252891	0.00747827666070856	0.238422056518187	1	0.00329345974109615	0.1017332480517	0.0417377105805623	0.606797320716542	1
gene2829	0.75388709226827	0.975942813705723	0.826112055019968	0.22045374125704	0.598924492473037	0.856675443166646	0.982064346647746	0.0606896025570094	NA	1	0.203333638739895	0.4392159195643	0.0620286141077534	0.392217160514042	1
gene2838	0.313506414674315	0.829590388322112	0.953413151022953	0.155609533028487	0.776855711981681	0.143923406155948	0.307711955100008	0.00178427617680445	0.13946516801783	1	0.513124075277681	0.989678068546063	0.23152428136714	0.881970406629163	1
gene2854	0.0448147858009731	0.958035612721278	0.930909830599864	0.0130501584804889	0.354959490583568	0.0516987644897931	0.145940129794416	0.998149463324258	0.585451786197512	1	0.00815794521933528	0.162869784675088	0.0386668954892342	0.581653600541923	1
