"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene7642",38.2446704467968,-0.593003951395132,0.706498419341732,-0.839356373858067,0.401269357276649,0.7875507249776
"gene30",2.79363666966648,0.592622471000165,2.41186398898648,0.245711397369964,0.805905648811452,NA
"gene588",19.5180515925566,-0.592431117632416,0.90864373492798,-0.651994940216445,0.514404436491091,NA
"gene2065",0.396778582084404,-0.592187759680797,5.44677882990525,-0.108722563954575,0.913422544495086,NA
"gene752",1.29153158344189,-0.591293249576205,3.48147979115395,-0.169839632870659,0.865136257177707,NA
"gene6997",5.05191772705657,-0.591226682989793,1.40586591522531,-0.42054272501161,0.674089024523124,NA
"gene1970",14.9509896612242,-0.590587512706395,1.16029394312772,-0.508998186368527,0.610753495363517,NA
"gene3877",33.9006334754604,0.590459735397576,0.779171369022773,0.75780471263738,0.448567900727152,0.820481793102196
"gene8249",7.26853105685079,-0.590441103532373,1.69727104847962,-0.347876730744496,0.727932761271543,NA
"gene355",1.58628700827052,0.590437673902367,2.8438704057781,0.207617644145363,0.835527526518194,NA
"gene7323",30.8575833292203,-0.589918558614941,0.855251766647527,-0.689760116985602,0.490345053459872,0.848023681394679
"gene8737",2.16009917504034,-0.589780878585021,3.10792481773134,-0.189766777889929,0.849491890208639,NA
"gene4362",40.3156712863936,-0.589356610817237,0.707001536922422,-0.833600183364108,0.404506322271445,0.789880588759781
"gene8848",18.4976613724261,0.589161102621511,1.05470028003478,0.558605239587196,0.57643116335122,NA
"gene317",2.37120870205353,0.588596290986372,2.09729500247123,0.280645445820847,0.778982355510786,NA
"gene7730",3.58324105044402,0.588350054019518,2.58433333521525,0.227660281281213,0.819910352542592,NA
"gene699",14.0142140189455,-0.588322997221117,1.1703805603938,-0.502676665291813,0.61519161824914,NA
"gene8957",2.71702944516415,0.588274273544947,2.5152679185991,0.233881356810924,0.815077086967344,NA
"gene8033",19.3390830850434,0.588270317998547,1.04972539596989,0.560404006854592,0.575203899203496,NA
"gene10004",1.35830517819153,0.587988748439927,3.26466082830466,0.18010714722401,0.857068451692013,NA
"gene2185",6.83347841400401,0.587844424236142,1.2692610086312,0.463139118147249,0.643264652166177,NA
"gene718",14.9759391192005,0.587660874618771,1.14227532573559,0.514465174357448,0.606926802704254,NA
"gene862",41.6647276405097,-0.587262541480439,0.782569432286695,-0.750428674123442,0.452996566610766,0.8259685031578
"gene5357",6.38665848765847,0.586770437319857,1.6060455410059,0.365351057823897,0.714849369954965,NA
"gene4303",1.2811870265275,-0.586528263767978,2.9492854595582,-0.198871310292168,0.842363412302883,NA
"gene6751",5.09156423620051,0.585649963256317,1.65405864415045,0.354068439669571,0.723287593474167,NA
"gene10261",1.61304708897134,0.585158875313172,3.26863042944123,0.179022648153344,0.857919918311252,NA
"gene10259",2.58944823101927,0.585126008027329,3.01772595168177,0.193896336975609,0.846257051941193,NA
"gene7889",12.2535227429466,-0.584419437448973,1.02872273888342,-0.568101992265966,0.569965715062276,NA
"gene3067",88.82333877711,-0.584179357355103,0.507451961262325,-1.15120129972877,0.249649430637943,0.689049832366268
"gene3532",4.06373523831705,-0.583990003760798,2.05618671842326,-0.284016037322047,0.776398090506485,NA
"gene8304",2.93271490639375,0.582928713794644,2.38355299307798,0.244562934194252,0.806794866824391,NA
"gene14459",2.13503968354727,0.582876618177236,2.93079510315247,0.19888003004723,0.842356591180507,NA
"gene11002",4.27718913213522,-0.582741520292729,1.80722624434059,-0.322450784519985,0.747111216437638,NA
"gene5841",9.99840489579977,-0.582437115423586,1.41396767944633,-0.411916852053967,0.680400368440793,NA
"gene4600",9.33650810282745,0.582319028754387,1.09297144156634,0.532785218907336,0.594182266904031,NA
"gene12782",2.05655471941887,-0.582206255643285,2.58724128821676,-0.225029748208977,0.821956131971417,NA
"gene14385",54.7462061123985,-0.582157388524041,0.792030987839412,-0.735018449356525,0.462328258166823,0.832478919689793
"gene260",1.36223210670751,-0.582116477009182,3.54743599108015,-0.164094990994308,0.869656364971765,NA
"gene2489",14.749097623,0.58189550130942,0.945162395842375,0.615656636223669,0.538121162964713,NA
"gene4659",3.00957124079319,0.58169595408376,2.50564714383112,0.232153978869646,0.816418420819467,NA
"gene562",28.454354102557,-0.580334384889602,0.815089511245993,-0.7119885324036,0.476471877237471,0.839255603584508
"gene4953",3.26613943463976,0.580201306625349,2.19640621969737,0.264159380638292,0.791657109186887,NA
"gene1602",4.13470487540601,0.579942589070352,2.23923446947659,0.258991453095088,0.795641835009161,NA
"gene2362",20.7766563236534,-0.579905376234511,0.971631624773448,-0.596836662628931,0.550616437611906,NA
"gene4368",162.096628940772,0.579842008749606,0.65205402142746,0.889254555136752,0.373866289045577,0.770391141063614
"gene5878",28.307402999864,0.579737016707298,0.727458729399649,0.796934579623147,0.42548902667844,0.809851603825284
"gene5096",20.3046375977064,0.579602698861859,0.834575573534967,0.694487973577835,0.487376240300907,NA
"gene9098",5.80240701295539,-0.579242682083598,1.53630410903105,-0.377036472582846,0.706146500458622,NA
"gene9139",2.3222907599064,-0.578953432285823,2.32389054897323,-0.249131110129788,0.803259365555191,NA
