"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene10732",15.3188511850912,0.598472776684781,1.08093729362442,0.553660957221746,0.579810899904067,0.906657035699971
"gene4863",38.2381421899115,0.59809954876172,0.626442429399689,0.954755809460209,0.33970119948079,0.81056639831722
"gene3674",0.962686582027211,-0.597894303916686,4.5204028027453,-0.132265713921241,0.894774125402064,NA
"gene12467",4.96578098467957,-0.597781186717671,1.93421024997563,-0.309056984226613,0.75727817997928,NA
"gene2637",52.9753459636501,-0.597276783416748,0.926852919292598,-0.644413769417275,0.519307158008848,0.892543527923517
"gene6353",9.45432738865996,-0.597066807812916,1.50100353428275,-0.397778415690554,0.690793529008171,0.930656725862499
"gene12211",2.18746021864026,-0.59692442833352,2.50991591269699,-0.237826464748815,0.812015691595413,NA
"gene9495",1.33458532621402,-0.596693201062489,3.10781122876833,-0.19199789084325,0.84774385755454,NA
"gene10087",2.17788446302813,-0.595802158030034,2.71606527393055,-0.219362238363226,0.826367883073656,NA
"gene6232",7.79617694801359,0.595530636948977,1.39498340545584,0.4269087607923,0.6694457842429,NA
"gene8958",52.0434777917062,0.59506910217961,0.836386117825885,0.711476541153555,0.476788982753031,0.878204298335535
"gene12251",3.59462669411522,0.594792243613579,2.53242708858464,0.234870431727219,0.814309299732179,NA
"gene5578",18.0997906048096,0.593661588542895,0.94107937570862,0.630830516390688,0.528151347825036,0.892767137779115
"gene5677",10.183018703385,0.593515737290931,1.11325066299893,0.533137555644557,0.593938363543942,0.906657035699971
"gene9172",3.18059939200492,-0.593332718199947,2.15120145760257,-0.275814576130491,0.782690487683339,NA
"gene14184",20.2421831127075,0.593323764165162,0.796833887452279,0.744601570676417,0.456512618138965,0.865363346914467
"gene9592",314.726178258941,0.592831146239146,0.320884170898229,1.84749264689397,0.0646757728406192,0.476221719171203
"gene8881",2.84792365380953,0.592715207198568,2.73337030859674,0.216844093657715,0.828329847643122,NA
"gene7042",20.7626958781837,0.592390144907517,0.939705893874837,0.630399520497654,0.528433224471988,0.892767137779115
"gene13421",2.45698210699378,0.592177536022195,2.6959766200224,0.21965232621983,0.826141936007467,NA
"gene6838",163.689560390702,-0.591887356827914,0.593694689906681,-0.996955787024049,0.318785971097208,0.802240029187889
"gene12490",9.79498862161383,-0.591159338712843,1.08555584375736,-0.544568335302498,0.586050437649814,0.906657035699971
"gene4136",5.0398888465733,0.591021869703725,1.88846440478638,0.312964262501194,0.754307813594754,NA
"gene7685",75.2713617849271,-0.590837006337586,0.563880414297383,-1.0478055122269,0.294728222341965,0.792929095667878
"gene1379",3.99745609985188,0.590594201688302,1.96756207120409,0.30016547398013,0.764050939235931,NA
"gene7818",5.94241132540459,0.590294219018014,1.53503052143051,0.384548848232616,0.700571698135342,NA
"gene10218",49.8522592033797,-0.590044012476091,0.684755532073472,-0.861685645224961,0.388860526955198,0.836495127973076
"gene2219",0.530739185762975,0.588963318906548,5.56024773364213,0.105923934889275,0.915642703600844,NA
"gene4854",19.56717202187,0.588720237579808,0.986354076409149,0.596865011926611,0.550597508606125,0.899424122664129
"gene1362",4.16158641528629,0.588533669884113,1.92443277192991,0.305821891244299,0.75974025972706,NA
"gene14360",10.5130547612684,0.588087336038492,1.72698630302328,0.340528083522712,0.733458877504538,0.944026391095955
"gene11301",95.2161556723346,0.587912070731347,0.590020814512355,0.996425984085407,0.319043213131692,0.802240029187889
"gene1245",19.610733849707,0.587862141331732,0.840619114822465,0.699320454372354,0.484351786955077,0.881918625058607
"gene13306",2.60125602324184,0.586670441743304,2.4842019537422,0.236160526667144,0.813308108399216,NA
"gene10626",68.8069675230594,-0.58620137753722,0.714074644367851,-0.820924510008567,0.411689269036987,0.843742892620123
"gene6161",6.30197417316051,0.585858583184281,1.96022075270357,0.298873778566141,0.765036354844361,NA
"gene3377",28.4860356003372,-0.585772852366976,0.899649255846237,-0.651112473622823,0.514973885046569,0.892495015805177
"gene2146",1.99573822512408,0.585320706391931,3.00953852635869,0.194488524159258,0.845793380566664,NA
"gene622",0.309272701016235,-0.58506155526229,5.59224138829289,-0.104620225530159,0.916677165126674,NA
"gene11746",0.413991123824608,-0.585060276570813,5.59224140789787,-0.10461999650883,0.91667734686195,NA
"gene13562",0.51944868876862,-0.585060276324252,5.59224140787268,-0.104619996465212,0.916677346896563,NA
"gene1671",0.523040064019456,-0.585060276302471,5.59224140787046,-0.104619996461359,0.91667734689962,NA
"gene10362",0.38402411009503,-0.585052330244226,5.59224059602627,-0.104618590741598,0.916678462380401,NA
"gene2658",9.18104906682252,-0.584397115386405,1.19458503687248,-0.489205119223997,0.624696485633083,0.915391396490469
"gene6930",6.01414552123121,-0.583506554450849,1.41402482691802,-0.412656513056172,0.679858290143891,NA
"gene14256",3.48093906602561,0.583473610362875,2.55925536752145,0.227985693716821,0.81965736243266,NA
"gene10914",1.69638235026509,0.583380659597253,2.97290965016302,0.196232219692672,0.844428410609726,NA
"gene1778",1.46222441461893,0.583231272737833,3.34571528524008,0.174321848398401,0.861612529579593,NA
"gene6298",1.41642332843946,0.583203277113047,3.35734904757518,0.173709456136013,0.862093805592719,NA
"gene5302",1.68597538487551,0.582344382494808,3.81050134636605,0.152826184683066,0.87853534789936,NA
"gene8888",0.621153208150456,0.58212391648691,3.96363205307069,0.146866285440378,0.88323756362604,NA
"gene14180",67.1882483605866,0.582062274289895,0.534089297202473,1.08982201541709,0.275791554151003,0.78235272031082
"gene4734",0.72025519250085,0.581891012295242,4.144650505036,0.140395676689315,0.888347373525246,NA
"gene9957",0.78705308528841,0.581194809286652,4.93399268095252,0.117794015287118,0.906230871642896,NA
"gene7752",16.8171129919523,0.581102842207218,0.94325708417692,0.61605987588663,0.537855002592615,0.897211773386804
"gene574",5.81481220406048,-0.580823964366894,1.87545043329769,-0.309698381815192,0.756790333441756,NA
