"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene4964",1.05537526583851,-0.610796145165755,3.34385523765172,-0.182662257112152,0.855063031900881,NA
"gene5043",54.6539205529466,0.610792548489801,0.598741331756594,1.02012758447434,0.307667955971755,0.750250330064148
"gene3746",22.4321490559774,-0.610462158300926,1.08614760209165,-0.562043461795919,0.574086407789336,0.887843224759317
"gene6418",7.31304004984023,0.61041744932884,1.41839591807387,0.430357590254323,0.666935540316305,0.922193619667213
"gene4863",38.2381421899115,0.609888984530162,0.554271911455479,1.10034257902162,0.27118288684476,0.715006993035734
"gene3953",78.8272834177026,0.609874267688809,0.468095140997361,1.30288527753004,0.192613930924756,0.635366184476267
"gene10896",2.44771634490906,-0.609660213862915,2.26361925115865,-0.269329841381609,0.787675870207769,NA
"gene1401",2.970953707151,-0.609320194520878,2.03729340138575,-0.299083182670903,0.764876577622682,NA
"gene5583",8.6395044564647,0.60885389178118,1.41770320466653,0.429464989411794,0.667584867196787,0.922193619667213
"gene8012",2.82303528630313,0.608846619104875,2.13735101190139,0.284860378905776,0.775751111914576,NA
"gene11839",8.26739338050702,0.608824422482763,1.12790533249029,0.539783264556915,0.589346509741905,0.894204925859505
"gene10765",1.34022906728942,-0.608356349938653,3.10580867103795,-0.195876956494987,0.844706473929922,NA
"gene2344",14.4145039122161,-0.608271594941967,1.40488781876941,-0.432968089562322,0.665037952476842,0.921898764890974
"gene12685",0.753335026490477,0.607884123346958,4.44838725717932,0.136652698652952,0.891305319678954,NA
"gene4524",0.579467679882226,0.607539069579778,4.43168487244969,0.137089862448624,0.890959765408405,NA
"gene12103",2.66093956154601,0.606130129860666,1.98438157383224,0.305450392129023,0.760023146974483,NA
"gene6415",7.58712045799262,0.606039304328913,1.21593482331583,0.498414300427926,0.618192059400891,0.906117128162949
"gene9342",1.14814404794792,-0.605918994771851,3.56896446673916,-0.169774454304236,0.865187517761524,NA
"gene4078",12.1035172576224,-0.605809231816267,1.01848947681385,-0.594811478770918,0.551969493785367,0.879283479021418
"gene8557",5.96768813340912,-0.605713567567404,2.27294039338384,-0.266488980234826,0.789862645164442,0.960952191341183
"gene2177",3.55189695082503,-0.605185117763018,1.90220990905409,-0.318148441390445,0.750372340115108,0.949633949528851
"gene6978",4.95278878683541,0.605161710006375,1.33422253513282,0.453568796862011,0.65013921624393,0.917593067903599
"gene2913",0.696396355122107,-0.605044597797996,3.6341921470966,-0.166486683507193,0.867773961947959,NA
"gene5445",10.7543560761801,0.604929955157513,1.45199027307739,0.416621217355269,0.676955487540548,0.925040849320121
"gene984",22.0141441228798,0.604212041293068,0.727970605386215,0.829995108075156,0.406541549502072,0.814987274880032
"gene8670",3.29703081523725,0.603906880233331,1.88044644649084,0.321150799779648,0.7480961148631,0.948641283926502
"gene8244",2.95013318240833,-0.603782660551686,2.46916038975824,-0.244529542534417,0.806820724652394,NA
